Time Step,TN,FP,FN,TP,Specificity,Recall,ROC AUC,F1 Score,Accuracy
1,929,39,34,260,0.9597107438016529,0.8843537414965986,0.9816438972283128,0.8768971332209107,0.9421553090332805
2,788,35,62,377,0.9574726609963548,0.8587699316628702,0.9750925139151446,0.8860164512338425,0.9231378763866878
3,743,24,72,419,0.9687092568448501,0.8533604887983707,0.9761761246106581,0.8972162740899358,0.9236883942766295
4,695,30,72,454,0.9586206896551724,0.8631178707224335,0.9775953848170972,0.899009900990099,0.9184652278177458
5,376,10,36,329,0.9740932642487047,0.9013698630136986,0.9830789977997019,0.9346590909090909,0.9387483355525965
6,351,13,45,329,0.9642857142857143,0.8796791443850267,0.980820649938297,0.9189944134078212,0.9214092140921409
7,76,0,44,141,1.0,0.7621621621621621,0.9844238975817924,0.8650306748466258,0.8314176245210728
8,74,0,185,0,1.0,0.0,0.5,0.0,0.2857142857142857
1,854,121,21,265,0.8758974358974358,0.9265734265734266,0.9568262506724046,0.7886904761904762,0.887390959555908
2,696,118,59,389,0.855036855036855,0.8683035714285714,0.9404560810810811,0.8146596858638744,0.8597464342313788
3,693,78,35,452,0.8988326848249028,0.9281314168377823,0.9774313739589908,0.8888888888888888,0.910174880763116
4,647,70,47,487,0.902370990237099,0.9119850187265918,0.9676972821629867,0.8927589367552704,0.9064748201438849
5,350,29,40,332,0.9234828496042217,0.8924731182795699,0.9635642749737566,0.9058663028649386,0.9081225033288948
6,317,41,39,341,0.8854748603351955,0.8973684210526316,0.9573066745074978,0.89501312335958,0.8915989159891599
7,76,5,16,164,0.9382716049382716,0.9111111111111111,0.9674897119341563,0.9398280802292264,0.9195402298850575
8,73,6,13,168,0.9240506329113924,0.9281767955801105,0.9781103573676482,0.9464788732394366,0.926923076923077
1,780,168,27,287,0.8227848101265823,0.9140127388535032,0.9539274772232524,0.7464239271781534,0.8454833597464342
2,648,139,35,440,0.8233799237611181,0.9263157894736842,0.9563619340600549,0.8349146110056926,0.8621236133122029
3,593,142,36,487,0.8068027210884354,0.9311663479923518,0.9559136847855777,0.8454861111111112,0.8585055643879174
4,627,71,76,477,0.8982808022922636,0.8625678119349005,0.9475587703435804,0.8664850136239782,0.882494004796163
5,349,9,123,270,0.9748603351955307,0.6870229007633588,0.9432811633758369,0.8035714285714286,0.8242343541944075
6,311,23,82,322,0.9311377245508982,0.7970297029702971,0.9350581016185451,0.8598130841121495,0.8577235772357723
7,63,2,54,142,0.9692307692307692,0.7244897959183674,0.9481946624803768,0.8352941176470589,0.7854406130268199
8,65,0,74,120,1.0,0.6185567010309279,0.9432196669310072,0.7643312101910829,0.7142857142857143
