Time Step,TN,FP,FN,TP,Specificity,Recall,ROC AUC,F1 Score,Accuracy
1,848,762,60,92,0.5267080745341615,0.6052631578947368,0.5981897678980059,0.18290258449304175,0.5334846765039728
2,879,731,52,100,0.5459627329192547,0.6578947368421053,0.6245586793069631,0.2034587995930824,0.5556186152099887
3,895,715,56,96,0.5559006211180124,0.631578947368421,0.6335730630925139,0.19937694704049844,0.5624290578887627
4,911,699,57,95,0.5658385093167702,0.625,0.6387340634194181,0.20084566596194503,0.5709421112372304
5,956,654,49,103,0.5937888198757764,0.6776315789473685,0.674423831317424,0.22662266226622663,0.6010215664018161
6,922,520,41,97,0.6393897364771152,0.7028985507246377,0.7157430300106535,0.25695364238410595,0.6449367088607595
7,849,435,32,81,0.6612149532710281,0.7168141592920354,0.7549210156314615,0.2575516693163752,0.6657122405153901
8,791,358,29,61,0.6884247171453438,0.6777777777777778,0.7430906101924379,0.23968565815324164,0.6876513317191283
9,724,316,20,48,0.6961538461538461,0.7058823529411765,0.7380514705882354,0.2222222222222222,0.6967509025270758
10,624,310,18,33,0.6680942184154176,0.6470588235294118,0.698723600789352,0.16751269035532995,0.667005076142132
1,1041,569,62,90,0.646583850931677,0.5921052631578947,0.6465307289964041,0.2219482120838471,0.6418842224744609
2,1026,584,61,91,0.6372670807453417,0.5986842105263158,0.6611270022883294,0.22007255139056833,0.6339387060158911
3,976,634,54,98,0.6062111801242236,0.6447368421052632,0.6671542987904544,0.22171945701357465,0.6095346197502838
4,974,636,50,102,0.6049689440993788,0.6710526315789473,0.6820325269695979,0.2292134831460674,0.6106696935300795
5,997,613,49,103,0.6192546583850932,0.6776315789473685,0.7008254331480877,0.23732718894009217,0.6242905788876277
6,907,535,45,92,0.628987517337032,0.6715328467153284,0.6996011217186188,0.24083769633507854,0.6326789107029765
7,844,446,35,74,0.6542635658914728,0.6788990825688074,0.7117559206315341,0.23529411764705882,0.6561829878484632
8,754,388,30,63,0.660245183887916,0.6774193548387096,0.7137920644784664,0.23161764705882354,0.6615384615384615
9,675,370,18,56,0.645933014354067,0.7567567567567568,0.7688607267554637,0.224,0.6532618409294012
10,585,351,16,42,0.625,0.7241379310344828,0.753352490421456,0.18625277161862527,0.630784708249497
1,995,615,60,92,0.6180124223602484,0.6052631578947368,0.6484982837528604,0.21420256111757857,0.6169125993189557
2,998,612,59,93,0.6198757763975156,0.6118421052631579,0.653563255966002,0.21703617269544925,0.6191827468785471
3,954,656,52,100,0.5925465838509317,0.6578947368421053,0.6588100686498857,0.22026431718061673,0.5981838819523269
4,910,700,51,101,0.5652173913043478,0.6644736842105263,0.668649885583524,0.21196222455403987,0.5737797956867197
5,930,680,46,106,0.577639751552795,0.6973684210526315,0.6824452435436417,0.2260127931769723,0.5879682179341658
6,853,582,38,97,0.5944250871080139,0.7185185185185186,0.7098748225577494,0.23832923832923833,0.6050955414012739
7,776,505,31,82,0.6057767369242779,0.7256637168141593,0.7248554434104992,0.2342857142857143,0.6154949784791965
8,725,423,25,70,0.6315331010452961,0.7368421052631579,0.7260590500641848,0.23809523809523808,0.6395816572807723
9,658,386,25,50,0.6302681992337165,0.6666666666666666,0.7050319284802045,0.19569471624266144,0.6327077747989276
10,568,364,16,48,0.6094420600858369,0.75,0.7092190853004292,0.20168067226890757,0.6184738955823293
