Time Step,TN,FP,FN,TP,Specificity,Recall,ROC AUC,F1 Score,Accuracy
1,691,919,53,99,0.4291925465838509,0.6513157894736842,0.5857347172278522,0.16923076923076924,0.44835414301929627
2,1011,599,73,79,0.6279503105590062,0.5197368421052632,0.6192342268715266,0.19036144578313252,0.6186152099886493
3,1024,586,66,86,0.6360248447204969,0.5657894736842105,0.6329478587773782,0.2087378640776699,0.6299659477866061
4,1011,599,58,94,0.6279503105590062,0.618421052631579,0.6517979731938541,0.22248520710059172,0.6271282633371169
5,1014,596,55,97,0.6298136645962733,0.6381578947368421,0.680961915658712,0.22958579881656804,0.6305334846765039
6,952,490,47,91,0.6601941747572816,0.6594202898550725,0.7166224446722547,0.25312934631432543,0.660126582278481
7,880,404,39,74,0.6853582554517134,0.6548672566371682,0.7345684117663276,0.25042301184433163,0.6828919112383679
8,805,344,31,59,0.700609225413403,0.6555555555555556,0.7422009476839765,0.23935091277890466,0.6973365617433414
9,746,294,23,45,0.7173076923076923,0.6617647058823529,0.730585407239819,0.22113022113022113,0.7138989169675091
10,673,261,22,29,0.7205567451820128,0.5686274509803921,0.6925095520006718,0.17008797653958943,0.7126903553299493
1,899,711,64,88,0.5583850931677019,0.5789473684210527,0.583761033017326,0.18506834910620398,0.5601589103291714
2,711,899,52,100,0.44161490683229815,0.6578947368421053,0.6080050670153645,0.1737619461337967,0.46027241770715094
3,649,961,44,108,0.4031055900621118,0.7105263157894737,0.6198635174893757,0.1769041769041769,0.4296254256526674
4,623,987,34,118,0.3869565217391304,0.7763157894736842,0.6519859431186662,0.1877486077963405,0.42054483541430193
5,652,958,36,116,0.4049689440993789,0.7631578947368421,0.6761400784570122,0.18923327895595432,0.4358683314415437
6,623,819,33,104,0.4320388349514563,0.7591240875912408,0.6915172560413861,0.19622641509433963,0.4604179860671311
7,607,683,24,85,0.47054263565891474,0.7798165137614679,0.717580541924472,0.19384264538198404,0.49463902787705505
8,587,555,19,74,0.5140105078809106,0.7956989247311828,0.7369357663408846,0.20498614958448755,0.5352226720647774
9,565,480,14,60,0.5406698564593302,0.8108108108108109,0.7802793223845855,0.19543973941368079,0.5585344057193923
10,463,473,6,52,0.4946581196581197,0.896551724137931,0.7847774830533453,0.1783876500857633,0.5181086519114688
1,860,750,48,104,0.5341614906832298,0.6842105263157895,0.6366623079437725,0.20675944333996024,0.547105561861521
2,1053,557,75,77,0.6540372670807454,0.506578947368421,0.6482755802549853,0.19592875318066158,0.641316685584563
3,1006,604,67,85,0.6248447204968944,0.5592105263157895,0.658842759071592,0.20214030915576695,0.6191827468785471
4,972,638,57,95,0.6037267080745342,0.625,0.6670480549199085,0.21468926553672316,0.6055618615209989
5,984,626,50,102,0.6111801242236025,0.6710526315789473,0.689575841778359,0.2318181818181818,0.6163450624290578
6,901,534,43,92,0.6278745644599303,0.6814814814814815,0.702815847206091,0.24178712220762155,0.632484076433121
7,833,448,37,76,0.6502732240437158,0.672566371681416,0.7307896900236955,0.23861852433281006,0.6520803443328551
8,774,374,28,67,0.6742160278745645,0.7052631578947368,0.7313405464881717,0.25,0.6765888978278359
9,708,336,26,49,0.6781609195402298,0.6533333333333333,0.7259897828863346,0.21304347826086956,0.676496872207328
10,624,308,23,41,0.6695278969957081,0.640625,0.7183308744635193,0.19854721549636803,0.6676706827309237
