Time Step,TN,FP,FN,TP,Specificity,Recall,ROC AUC,F1 Score,Accuracy
1,936,32,13,281,0.9669421487603306,0.95578231292517,0.9914052397818632,0.9258649093904449,0.9643423137876387
2,807,16,10,429,0.9805589307411907,0.9772209567198178,0.9946581344434081,0.9705882352941176,0.9793977812995246
3,747,20,8,483,0.9739243807040417,0.9837067209775967,0.9940201329272406,0.971830985915493,0.9777424483306836
4,715,10,7,519,0.9862068965517241,0.9866920152091255,0.9950334338534155,0.9838862559241706,0.9864108713029577
5,379,7,6,359,0.9818652849740933,0.9835616438356164,0.9962878841649514,0.9822161422708618,0.9826897470039947
6,358,6,10,364,0.9835164835164835,0.9732620320855615,0.9963198566139744,0.978494623655914,0.978319783197832
7,76,0,15,170,1.0,0.918918918918919,0.9894736842105264,0.9577464788732394,0.9425287356321839
8,73,1,13,172,0.9864864864864865,0.9297297297297298,0.9886778670562455,0.9608938547486033,0.9459459459459459
1,937,38,12,274,0.961025641025641,0.958041958041958,0.9899336560875022,0.9163879598662207,0.9603489294210944
2,802,12,7,441,0.9852579852579852,0.984375,0.9980859512109512,0.978912319644839,0.9849445324881141
3,762,9,8,479,0.9883268482490273,0.9835728952772074,0.9974871962863239,0.9825641025641025,0.9864864864864865
4,709,8,8,526,0.9888423988842399,0.9850187265917603,0.9977042295457038,0.9850187265917603,0.9872102318145484
5,372,7,3,369,0.9815303430079155,0.9919354838709677,0.9967089397679235,0.9866310160427807,0.9866844207723036
6,353,5,7,373,0.9860335195530726,0.9815789473684211,0.9963099088503382,0.9841688654353562,0.983739837398374
7,78,3,3,177,0.9629629629629629,0.9833333333333333,0.9958161865569273,0.9833333333333333,0.9770114942528736
8,77,2,6,175,0.9746835443037974,0.9668508287292817,0.9962934470942025,0.9776536312849162,0.9692307692307692
1,901,47,11,303,0.95042194092827,0.964968152866242,0.9928915047434761,0.9126506024096386,0.9540412044374009
2,771,16,8,467,0.9796696315120712,0.9831578947368421,0.9969905704540895,0.9749478079331941,0.9809825673534073
3,717,18,5,518,0.9755102040816327,0.9904397705544933,0.9986550643201831,0.9782813975448537,0.9817170111287759
4,680,18,6,547,0.9742120343839542,0.9891500904159132,0.9986735545112101,0.9785330948121646,0.9808153477218226
5,350,8,2,391,0.9776536312849162,0.9949109414758269,0.9992608071417403,0.9873737373737373,0.9866844207723036
6,328,6,9,395,0.9820359281437125,0.9777227722772277,0.9988587182071501,0.9813664596273292,0.9796747967479674
7,64,1,7,189,0.9846153846153847,0.9642857142857143,0.9981946624803768,0.9792746113989638,0.9693486590038314
8,64,1,8,186,0.9846153846153847,0.9587628865979382,0.9965900079302141,0.9763779527559056,0.9652509652509652
